Timestamp,Source MAC,Destination MAC,Source IP,Destination IP,Source Port,Destination Port,Protocol,Size,TCP Flags,ICMP Type,Direction
2024-08-01 23:27:25.873406,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:25.892496,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:25.908144,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:25.919718,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:25.931688,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:25.945191,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:25.993289,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.003550,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.014003,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:26.122683,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.133282,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:26.215023,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:26.225646,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:27:26.235280,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:26.246990,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.278451,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.290801,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.301566,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.312985,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.376604,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.407271,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,1292,,,Outgoing
2024-08-01 23:27:26.425093,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:26.435741,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.448993,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.545335,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:26.554568,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.564297,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:26.579457,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.650192,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.665661,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:26.678197,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:26.690894,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.708122,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:26.724442,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.736001,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:26.747043,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:26.760197,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,60914,6,54,FA,,Incoming
2024-08-01 23:27:26.771703,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,82,A,,Incoming
2024-08-01 23:27:26.781265,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.793849,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.804421,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.816519,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.830124,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.855179,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:26.865741,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,673,A,,Outgoing
2024-08-01 23:27:26.876274,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.887974,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,435,A,,Outgoing
2024-08-01 23:27:26.902536,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.956471,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:26.967099,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:26.975743,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,486,A,,Outgoing
2024-08-01 23:27:26.986178,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.000254,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:27.014573,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:27.027846,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.055293,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.068650,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,87,,,Outgoing
2024-08-01 23:27:27.081485,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:27:27.112133,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.124368,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.138880,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:27:27.152396,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.166942,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.180299,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:27:27.195073,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.206620,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,90,A,,Incoming
2024-08-01 23:27:27.219233,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.233721,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,83,,,Outgoing
2024-08-01 23:27:27.247250,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,82,A,,Incoming
2024-08-01 23:27:27.262051,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.278271,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.291439,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.306015,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.318917,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,82,A,,Incoming
2024-08-01 23:27:27.336967,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.347916,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:27.375318,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.390903,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.401455,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:27.413549,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.425083,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:27.436583,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.450632,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.462194,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.474413,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.484973,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,74,A,,Incoming
2024-08-01 23:27:27.502804,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:27.512912,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:27.525341,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:27.536865,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.547065,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:27.561319,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.570844,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:27.582395,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,74,A,,Incoming
2024-08-01 23:27:27.594937,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.605132,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,66,A,,Incoming
2024-08-01 23:27:27.618235,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.628033,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.639626,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.659299,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.672866,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.682415,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.693251,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.703894,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.713991,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:27.725607,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:27.736145,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:27.746999,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.757736,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.768303,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,83.251.222.208,63964,5078,17,146,,,Outgoing
2024-08-01 23:27:27.777962,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,74.248.74.212,44794,443,6,112,PA,,Outgoing
2024-08-01 23:27:27.789451,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.801013,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.812597,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:27.823828,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.834904,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.853013,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.864473,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:27.877052,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:27.995953,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.036993,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.051262,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.063905,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.076625,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.092930,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.107123,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.119821,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.133300,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.148033,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:28.162808,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.176537,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.187944,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.201011,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.216861,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,PA,,Outgoing
2024-08-01 23:27:28.230591,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.243299,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.253009,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,74.248.74.212,44794,443,6,112,PA,,Outgoing
2024-08-01 23:27:28.264118,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.278032,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.290760,64:42:12:01:02:0c,d0:39:57:c4:23:21,83.251.222.208,192.168.1.10,5078,63964,17,352,,,Incoming
2024-08-01 23:27:28.304247,64:42:12:01:02:0c,d0:39:57:c4:23:21,74.248.74.212,192.168.1.10,443,44794,6,101,PA,,Incoming
2024-08-01 23:27:28.314586,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.328879,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.342316,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.358046,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.382107,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.452774,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.462401,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.474219,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:28.542062,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.554693,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.565318,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:28.722574,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:28.888227,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:29.036328,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:29.061170,64:42:12:01:02:0c,d0:39:57:c4:23:21,74.248.74.212,192.168.1.10,443,44794,6,66,A,,Incoming
2024-08-01 23:27:29.111134,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,66,A,,Incoming
2024-08-01 23:27:29.122184,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:29.134880,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:29.151753,64:42:12:01:02:0c,d0:39:57:c4:23:21,74.248.74.212,192.168.1.10,443,44794,6,101,PA,,Incoming
2024-08-01 23:27:29.176882,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,74.248.74.212,44794,443,6,66,A,,Outgoing
2024-08-01 23:27:29.196363,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:29.212717,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,54,A,,Incoming
2024-08-01 23:27:29.234093,64:42:12:01:02:0c,d0:39:57:c4:23:21,18.161.69.95,192.168.1.10,443,50507,17,85,,,Incoming
2024-08-01 23:27:29.259185,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:29.277824,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.296296,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.322450,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.339899,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,60899,443,6,55,A,,Outgoing
2024-08-01 23:27:29.360050,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:29.433189,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60882,6,54,A,,Incoming
2024-08-01 23:27:29.442789,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,PA,,Outgoing
2024-08-01 23:27:29.454538,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.468773,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60882,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.491551,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,18.161.69.95,50507,443,17,83,,,Outgoing
2024-08-01 23:27:29.510552,64:42:12:01:02:0c,d0:39:57:c4:23:21,52.218.225.88,192.168.1.10,443,60884,6,717,PA,,Incoming
2024-08-01 23:27:29.534649,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.552832,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1203,PA,,Outgoing
2024-08-01 23:27:29.565112,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
2024-08-01 23:27:29.579206,d0:39:57:c4:23:21,64:42:12:01:02:0c,192.168.1.10,52.218.225.88,60884,443,6,1486,A,,Outgoing
